ROS2_Clock,Topic_Name,Data_Keys,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8
1763081381177679916,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081381279023469,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381281460688,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081381377643271,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381379733029,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081381476455524,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381477302512,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081381576425522,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381577218237,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081381676602722,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381677356845,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081381776422445,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381777214873,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081381876665215,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381877530731,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081381976451369,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081381977206708,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081382076110836,/odom,"pos_x,pos_y,orient_z",0.0001,0,0.0001,,,,,,
1763081382076751293,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081382176446793,/odom,"pos_x,pos_y,orient_z",0.0001,0,0.0001,,,,,,
1763081382177190131,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081382277615562,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081382278349236,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081382376449833,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081382377393399,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081382476586459,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0001,,,,,,
1763081382477555369,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081382576554603,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0001,,,,,,
1763081382577308822,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081382676385177,/odom,"pos_x,pos_y,orient_z",0.0001,0,0.0001,,,,,,
1763081382677295846,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081382776485834,/odom,"pos_x,pos_y,orient_z",0.0001,0,0.0001,,,,,,
1763081382777252917,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081382876560539,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0001,,,,,,
1763081382877335526,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081382976390857,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0001,,,,,,
1763081382977185140,/encoders,"encoder_left,encoder_right",0,10,,,,,,,
1763081383076154328,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081383076787713,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081383176429134,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081383177204825,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081383276389248,/odom,"pos_x,pos_y,orient_z",0.0001,0,0.0001,,,,,,
1763081383277150315,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081383376561845,/odom,"pos_x,pos_y,orient_z",0.0001,0,0.0001,,,,,,
1763081383377386688,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081383476452838,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0001,,,,,,
1763081383477316306,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081383576378999,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0001,,,,,,
1763081383577175906,/encoders,"encoder_left,encoder_right",10,0,,,,,,,
1763081383676643469,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081383679200050,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081383776470141,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081383777309353,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081383876371438,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0003,,,,,,
1763081383877238810,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081383976426625,/odom,"pos_x,pos_y,orient_z",-0.0001,0,0.0003,,,,,,
1763081383977264269,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081384077834537,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081384078422194,/encoders,"encoder_left,encoder_right",1,0,,,,,,,
1763081384176396874,/odom,"pos_x,pos_y,orient_z",0,0,0,,,,,,
1763081384177187605,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081384278672255,/odom,"pos_x,pos_y,orient_z",0.0079,0,0.0118,,,,,,
1763081384279477994,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081384376621174,/odom,"pos_x,pos_y,orient_z",0.0079,0,0.0118,,,,,,
1763081384377500035,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081384476962960,/odom,"pos_x,pos_y,orient_z",0.0001,-0.0002,0.0001,,,,,,
1763081384477927294,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081384576467422,/odom,"pos_x,pos_y,orient_z",0.0001,-0.0002,0.0001,,,,,,
1763081384577286281,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081384676559508,/odom,"pos_x,pos_y,orient_z",0.008,-0.0002,0.0117,,,,,,
1763081384677307742,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081384776418086,/odom,"pos_x,pos_y,orient_z",0.008,-0.0002,0.0117,,,,,,
1763081384777213554,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081384876563549,/odom,"pos_x,pos_y,orient_z",0.008,-0.0002,0.0117,,,,,,
1763081384877372329,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081384976453744,/odom,"pos_x,pos_y,orient_z",0.008,-0.0002,0.0117,,,,,,
1763081384977239579,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081385076204547,/odom,"pos_x,pos_y,orient_z",0,-0.0004,0,,,,,,
1763081385076979886,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081385176589088,/odom,"pos_x,pos_y,orient_z",0,-0.0004,0,,,,,,
1763081385177421035,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081385276667608,/odom,"pos_x,pos_y,orient_z",0.0079,-0.0004,0.0118,,,,,,
1763081385277718791,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081385376583853,/odom,"pos_x,pos_y,orient_z",0.0079,-0.0004,0.0118,,,,,,
1763081385377519291,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081385476430082,/odom,"pos_x,pos_y,orient_z",0.008,-0.0004,0.0117,,,,,,
1763081385477197517,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081385576701117,/odom,"pos_x,pos_y,orient_z",0.008,-0.0004,0.0117,,,,,,
1763081385577456264,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081385676352047,/odom,"pos_x,pos_y,orient_z",-0.0001,-0.0006,0.0003,,,,,,
1763081385677083642,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081385776472808,/odom,"pos_x,pos_y,orient_z",-0.0001,-0.0006,0.0003,,,,,,
1763081385777871772,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081385876679106,/odom,"pos_x,pos_y,orient_z",0.0079,-0.0006,0.0118,,,,,,
1763081385877377516,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081385976407445,/odom,"pos_x,pos_y,orient_z",0.0079,-0.0006,0.0118,,,,,,
1763081385977235233,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081386076407054,/odom,"pos_x,pos_y,orient_z",0.008,-0.0006,0.0117,,,,,,
1763081386077149944,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081386176664939,/odom,"pos_x,pos_y,orient_z",0.008,-0.0006,0.0117,,,,,,
1763081386180105244,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081386276427488,/odom,"pos_x,pos_y,orient_z",-0.0001,-0.0007,0.0003,,,,,,
1763081386277208620,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081386376623037,/odom,"pos_x,pos_y,orient_z",-0.0001,-0.0007,0.0003,,,,,,
1763081386377536202,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081386476625782,/odom,"pos_x,pos_y,orient_z",0.008,-0.0007,0.0117,,,,,,
1763081386477501890,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081386576480621,/odom,"pos_x,pos_y,orient_z",0.008,-0.0007,0.0117,,,,,,
1763081386577325305,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081386676639433,/odom,"pos_x,pos_y,orient_z",0.0079,-0.0007,0.0118,,,,,,
1763081386677541654,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081386776624226,/odom,"pos_x,pos_y,orient_z",0.0079,-0.0007,0.0118,,,,,,
1763081386777412749,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081386876783805,/odom,"pos_x,pos_y,orient_z",0.0001,-0.0009,0.0001,,,,,,
1763081386877710282,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081386976849943,/odom,"pos_x,pos_y,orient_z",0.0001,-0.0009,0.0001,,,,,,
1763081386977752964,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081387076475789,/odom,"pos_x,pos_y,orient_z",0.008,-0.0009,0.0118,,,,,,
1763081387077377690,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081387176753997,/odom,"pos_x,pos_y,orient_z",0.008,-0.0009,0.0118,,,,,,
1763081387177837468,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081387276328322,/odom,"pos_x,pos_y,orient_z",0.008,-0.0009,0.0118,,,,,,
1763081387276987467,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081387376843429,/odom,"pos_x,pos_y,orient_z",0.008,-0.0009,0.0118,,,,,,
1763081387377835859,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081387476604061,/odom,"pos_x,pos_y,orient_z",0,-0.0011,0,,,,,,
1763081387478023025,/encoders,"encoder_left,encoder_right",0,1,,,,,,,
1763081387576833116,/odom,"pos_x,pos_y,orient_z",0,-0.0011,0,,,,,,
1763081387577913547,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081387676602132,/odom,"pos_x,pos_y,orient_z",0.008,-0.0011,0.0117,,,,,,
1763081387677615875,/encoders,"encoder_left,encoder_right",10,10200,,,,,,,
1763081387777010614,/odom,"pos_x,pos_y,orient_z",0.008,-0.0011,0.0117,,,,,,
1763081387779274710,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081387876628140,/odom,"pos_x,pos_y,orient_z",0.0002,-0.0013,0.0003,,,,,,
1763081387877480504,/encoders,"encoder_left,encoder_right",0,0,,,,,,,
1763081387976645383,/odom,"pos_x,pos_y,orient_z",0.0002,-0.0013,0.0003,,,,,,
1763081387977424435,/encoders,"encoder_left,encoder_right",20,1020,,,,,,,
1763081388076133981,/odom,"pos_x,pos_y,orient_z",0,-0.0013,0,,,,,,
1763081388076757190,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081388176734212,/odom,"pos_x,pos_y,orient_z",0,-0.0013,0,,,,,,
1763081388177524879,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081388276483646,/odom,"pos_x,pos_y,orient_z",0.008,-0.0013,0.0118,,,,,,
1763081388277557645,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081388376679807,/odom,"pos_x,pos_y,orient_z",0.008,-0.0013,0.0118,,,,,,
1763081388377531083,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081388476430969,/odom,"pos_x,pos_y,orient_z",0.008,-0.0013,0.0118,,,,,,
1763081388477217604,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081388576602457,/odom,"pos_x,pos_y,orient_z",0.008,-0.0013,0.0118,,,,,,
1763081388577403845,/encoders,"encoder_left,encoder_right",1,1020,,,,,,,
1763081388676393876,/odom,"pos_x,pos_y,orient_z",0,-0.0015,0,,,,,,
1763081388678479698,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081388776546964,/odom,"pos_x,pos_y,orient_z",0,-0.0015,0,,,,,,
1763081388777351424,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081388876546066,/odom,"pos_x,pos_y,orient_z",0.008,-0.0015,0.0117,,,,,,
1763081388877383134,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081388976616081,/odom,"pos_x,pos_y,orient_z",0.008,-0.0015,0.0117,,,,,,
1763081388977426972,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081389076300140,/odom,"pos_x,pos_y,orient_z",0.008,-0.0015,0.0118,,,,,,
1763081389076992918,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081389176682737,/odom,"pos_x,pos_y,orient_z",0.008,-0.0015,0.0118,,,,,,
1763081389177496317,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081389276519855,/gps_fix,"latitude,longitude,altitude",40.7128,-74.006,10,,,,,,
1763081389277301914,/odom,"pos_x,pos_y,orient_z",-0.0078,-0.0019,0.0119,,,,,,
1763081389277856514,/encoders,"encoder_left,encoder_right",1020,20,,,,,,,
1763081389377151736,/gps_fix,"latitude,longitude,altitude",40.7128,-74.006,10,,,,,,
1763081389377975332,/odom,"pos_x,pos_y,orient_z",-0.0078,-0.0019,0.0119,,,,,,
1763081389378498571,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081389476642993,/gps_fix,"latitude,longitude,altitude",40.7128,-74.006,10,,,,,,
1763081389477436188,/odom,"pos_x,pos_y,orient_z",0.008,-0.0015,0.0118,,,,,,
1763081389477933635,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
1763081389576597904,/gps_fix,"latitude,longitude,altitude",40.7128,-74.006,10,,,,,,
1763081389577447645,/odom,"pos_x,pos_y,orient_z",0.008,-0.0015,0.0118,,,,,,
1763081389577994052,/encoders,"encoder_left,encoder_right",0,1020,,,,,,,
1763081389676597392,/gps_fix,"latitude,longitude,altitude",40.7128,-74.006,10,,,,,,
1763081389677363099,/odom,"pos_x,pos_y,orient_z",0.008,-0.0015,0.0117,,,,,,
1763081389677857219,/encoders,"encoder_left,encoder_right",10,1020,,,,,,,
